"x","y","year","env1","env2"
8,579,0,-2.08794237827312,-1.15503590250043
9,579,0,-2.09394894296849,-1.15173199352169
10,579,0,-2.09995550766388,-1.14842808454294
11,579,0,-2.10596207235925,-1.14512417556419
12,579,0,-2.11196863705463,-1.14182026658545
13,579,0,-2.11797520175001,-1.13851635760669
14,579,0,-2.12398176644539,-1.13521244862795
15,579,0,-2.12998833114076,-1.1319085396492
16,579,0,-2.13599489583615,-1.12860463067045
17,579,0,-2.13769496933302,-1.12720520046063
18,579,0,-2.13616123075779,-1.12723587335565
19,579,0,-2.13462749218255,-1.12726654625068
20,579,0,-2.13309375360732,-1.12729721914571
21,579,0,-2.13156001503208,-1.12732789204074
22,579,0,-2.13002627645684,-1.12735856493577
23,579,0,-2.12849253788161,-1.12738923783079
24,579,0,-2.12695879930637,-1.12741991072582
25,579,0,-2.12542506073114,-1.12745058362085
26,579,0,-2.1238913221559,-1.12748125651588
0,578,0,-2.08154959724819,-1.15842696552501
1,578,0,-2.08054738076327,-1.15864313640426
2,578,0,-2.07954516427836,-1.1588593072835
3,578,0,-2.07854294779345,-1.15907547816275
4,578,0,-2.07754073130853,-1.15929164904199
5,578,0,-2.07653851482362,-1.15950781992124
6,578,0,-2.07553629833871,-1.15972399080049
7,578,0,-2.07866905113365,-1.15785049966142
8,578,0,-2.08441262070938,-1.1546575973504
9,578,0,-2.09015619028511,-1.15146469503937
10,578,0,-2.09589975986084,-1.14827179272834
11,578,0,-2.10164332943657,-1.14507889041732
12,578,0,-2.1073868990123,-1.14188598810629
13,578,0,-2.11313046858803,-1.13869308579526
14,578,0,-2.11887403816376,-1.13550018348424
15,578,0,-2.12461760773949,-1.13230728117321
16,578,0,-2.13036117731522,-1.12911437886218
17,578,0,-2.13194011547151,-1.12779425571727
18,578,0,-2.1303917662982,-1.12788043194616
19,578,0,-2.1288434171249,-1.12796660817504
20,578,0,-2.12729506795159,-1.12805278440393
21,578,0,-2.12574671877828,-1.12813896063282
22,578,0,-2.12419836960497,-1.12822513686171
23,578,0,-2.12265002043166,-1.1283113130906
24,578,0,-2.12110167125836,-1.12839748931949
25,578,0,-2.11955332208505,-1.12848366554838
26,578,0,-2.11800497291174,-1.12856984177726
0,577,0,-2.07568333217307,-1.15928761554713
1,577,0,-2.07511335277551,-1.15928177309093
2,577,0,-2.07454337337795,-1.15927593063474
3,577,0,-2.07397339398039,-1.15927008817854
4,577,0,-2.07340341458283,-1.15926424572235
5,577,0,-2.07283343518527,-1.15925840326615
6,577,0,-2.07226345578771,-1.15925256080996
7,577,0,-2.07540228868957,-1.15736118784367
8,577,0,-2.08088286314564,-1.15427929220036
9,577,0,-2.08636343760172,-1.15119739655706
10,577,0,-2.09184401205781,-1.14811550091375
11,577,0,-2.09732458651389,-1.14503360527044
12,577,0,-2.10280516096997,-1.14195170962714
13,577,0,-2.10828573542606,-1.13886981398383
14,577,0,-2.11376630988214,-1.13578791834053
15,577,0,-2.11924688433822,-1.13270602269722
16,577,0,-2.1247274587943,-1.12962412705391
17,577,0,-2.12618526161,-1.12838331097391
18,577,0,-2.12462230183862,-1.12852499053666
19,577,0,-2.12305934206724,-1.12866667009941
20,577,0,-2.12149638229586,-1.12880834966215
21,577,0,-2.11993342252448,-1.1289500292249
22,577,0,-2.1183704627531,-1.12909170878765
23,577,0,-2.11680750298172,-1.1292333883504
24,577,0,-2.11524454321034,-1.12937506791315
25,577,0,-2.11368158343896,-1.1295167474759
26,577,0,-2.11211862366758,-1.12965842703865
0,576,0,-2.06981706709794,-1.16014826556925
1,576,0,-2.06967932478773,-1.15992040977761
2,576,0,-2.06954158247753,-1.15969255398598
3,576,0,-2.06940384016732,-1.15946469819434
4,576,0,-2.06926609785712,-1.1592368424027
5,576,0,-2.06912835554691,-1.15900898661106
6,576,0,-2.06899061323671,-1.15878113081943
7,576,0,-2.07213552624547,-1.15687187602591
8,576,0,-2.07735310558191,-1.15390098705032
9,576,0,-2.08257068491834,-1.15093009807474
10,576,0,-2.08778826425478,-1.14795920909915
11,576,0,-2.09300584359121,-1.14498832012357
12,576,0,-2.09822342292764,-1.14201743114799
13,576,0,-2.10344100226408,-1.1390465421724
14,576,0,-2.10865858160051,-1.13607565319682
15,576,0,-2.11387616093694,-1.13310476422123
16,576,0,-2.11909374027338,-1.13013387524565
17,576,0,-2.12043040774849,-1.12897236623055
18,576,0,-2.11885283737904,-1.12916954912716
19,576,0,-2.11727526700958,-1.12936673202377
20,576,0,-2.11569769664013,-1.12956391492038
21,576,0,-2.11412012627068,-1.12976109781699
22,576,0,-2.11254255590123,-1.1299582807136
23,576,0,-2.11096498553178,-1.13015546361021
24,576,0,-2.10938741516233,-1.13035264650681
25,576,0,-2.10780984479287,-1.13054982940342
26,576,0,-2.10623227442342,-1.13074701230003
0,575,0,-2.06395080202282,-1.16100891559137
1,575,0,-2.06424529679996,-1.16055904646429
2,575,0,-2.06453979157711,-1.16010917733721
3,575,0,-2.06483428635426,-1.15965930821013
4,575,0,-2.06512878113141,-1.15920943908305
5,575,0,-2.06542327590856,-1.15875956995597
6,575,0,-2.06571777068571,-1.1583097008289
7,575,0,-2.06886876380139,-1.15638256420815
8,575,0,-2.07382334801817,-1.15352268190029
9,575,0,-2.07877793223495,-1.15066279959243
10,575,0,-2.08373251645174,-1.14780291728456
11,575,0,-2.08868710066853,-1.1449430349767
12,575,0,-2.09364168488531,-1.14208315266884
13,575,0,-2.0985962691021,-1.13922327036097
14,575,0,-2.10355085331888,-1.13636338805311
15,575,0,-2.10850543753567,-1.13350350574524
